ticket_number,issue_date,issue_time,marked_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,fine_amount,agency_desc,body_style_desc,loc_lat,loc_long,geolocation,color_desc,violation_description,meter_id
1111785964,2022-12-26T00:00:00.000,935,0000,CA,202309,CHEV,TR,GY,83RD ST/TOWNE AVE,,1,8056E4,93,WESTERN,TRAILER,33.9637528,-118.2673332,"{'type': 'Point', 'coordinates': [-118.2673332, 33.9637528]}",GREY,,
1111785986,2023-01-02T00:00:00.000,825,0000,CA,202301,CHEV,PA,SI,81ST/SAN PEDRO ST,,1,8056E4,93,WESTERN,PASSENGER CAR,33.9655598,-118.269534,"{'type': 'Point', 'coordinates': [-118.269534, 33.9655598]}",,,
1111785990,2023-01-02T00:00:00.000,830,0000,CA,202204,MERZ,PA,BK,323 E 81ST ST,,1,4000A1,50,WESTERN,PASSENGER CAR,33.9655598,-118.269534,"{'type': 'Point', 'coordinates': [-118.269534, 33.9655598]}",BLACK,,
1111794655,2022-12-30T00:00:00.000,1043,0000,CA,202302,KIA,PA,WH,8719 S FIGUEROA ST,,1,8069B,73,WESTERN,PASSENGER CAR,33.9587228,-118.28272,"{'type': 'Point', 'coordinates': [-118.28272, 33.9587228]}",,,
1111797503,2023-02-18T00:00:00.000,1000,0000,CA,202306,TOYO,PA,BR,7004 S VERMONT,12Q32,1,8056E4,93,WESTERN,PASSENGER CAR,33.9763903,-118.2915888,"{'type': 'Point', 'coordinates': [-118.2915888, 33.9763903]}",,,
1111797540,2023-02-18T00:00:00.000,1013,0000,CA,202108,MERZ,PA,WH,6901 S VERMONT AVE,12Q32,1,8056E4,93,WESTERN,PASSENGER CAR,33.9771454,-118.2915654,"{'type': 'Point', 'coordinates': [-118.2915654, 33.9771454]}",,,
1111797551,2023-02-18T00:00:00.000,1016,0000,CA,202304,FORD,PA,BK,6901 S VERMONT AVE,12Q32,1,8056E4,93,WESTERN,PASSENGER CAR,33.9771454,-118.2915654,"{'type': 'Point', 'coordinates': [-118.2915654, 33.9771454]}",BLACK,,
1111797562,2023-02-18T00:00:00.000,1020,0000,CA,201901,FLAI,RV,BR,70TH ST/VERMONT,,1,8056E4,93,WESTERN,,33.9762055,-118.2915849,"{'type': 'Point', 'coordinates': [-118.2915849, 33.9762055]}",,,
1111797584,2023-02-18T00:00:00.000,1235,0000,CA,202401,CHEV,PA,BL,53RD ST/FIGUEROA,,1,8056E4,93,WESTERN,PASSENGER CAR,33.9942097,-118.2826856,"{'type': 'Point', 'coordinates': [-118.2826856, 33.9942097]}",BLUE,,
1111797595,2023-02-19T00:00:00.000,925,0000,CA,202209,HOND,PA,GR,76TH ST/FIGUEROA ST,,1,4000A1,50,WESTERN,PASSENGER CAR,33.9707811,-118.2826924,"{'type': 'Point', 'coordinates': [-118.2826924, 33.9707811]}",,,
1111797665,2023-02-19T00:00:00.000,1420,0000,CA,202306,DODG,PA,BK,80TH ST/SAN PEDRO,,1,8056E4,93,WESTERN,PASSENGER CAR,33.966466,-118.2695366,"{'type': 'Point', 'coordinates': [-118.2695366, 33.966466]}",BLACK,,
1111797676,2023-02-19T00:00:00.000,1425,0000,CA,202309,HYUN,PA,SI,7409 S MAIN ST,,1,8056E4,93,WESTERN,PASSENGER CAR,33.972882,-118.2737603,"{'type': 'Point', 'coordinates': [-118.2737603, 33.972882]}",,,
1112614753,2023-03-27T00:00:00.000,915,0000,CA,202308,TOYO,PA,GY,116 S ALVARADO ST,,54,8070,163,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.064222,-118.272036,"{'type': 'Point', 'coordinates': [-118.272036, 34.064222]}",GREY,,
1112614764,2023-03-27T00:00:00.000,931,0000,CA,0,TOYO,PA,GO,139 S ALVARADO ST,,54,8070,163,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.064222,-118.272036,"{'type': 'Point', 'coordinates': [-118.272036, 34.064222]}",GOLD,,
1112692313,2022-12-21T00:00:00.000,1203,0000,CA,202102,LINC,PA,WH,762 E PICO BLVD,,1,4000A1,50,WESTERN,PASSENGER CAR,34.0327633,-118.254038,"{'type': 'Point', 'coordinates': [-118.254038, 34.0327633]}",,,
1112692346,2022-12-21T00:00:00.000,1402,0000,CA,202310,CHEV,PA,WH,402 E PICO BLVD,,1,8056E2,58,WESTERN,PASSENGER CAR,34.034464,-118.256918,"{'type': 'Point', 'coordinates': [-118.256918, 34.034464]}",,,
1112692350,2022-12-21T00:00:00.000,1405,0000,CA,202308,TOYO,TR,BL,411 E PICO BLVD,,1,8056E2,58,WESTERN,TRAILER,34.034464,-118.256918,"{'type': 'Point', 'coordinates': [-118.256918, 34.034464]}",BLUE,,
1112866753,2023-03-20T00:00:00.000,905,0000,TX,202304,FORD,PA,WH,515 S NEW HAMPSHIRE,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0652387,-118.292783,"{'type': 'Point', 'coordinates': [-118.292783, 34.0652387]}",,,
1112866764,2023-03-20T00:00:00.000,906,0000,NV,202204,BMW,PA,WH,508 S NEW HAMPSHIRE,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0652387,-118.292783,"{'type': 'Point', 'coordinates': [-118.292783, 34.0652387]}",,,
1112867000,2023-03-17T00:00:00.000,922,0000,CA,202306,MERC,PA,WH,2041 N VERMONT AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10781,-118.29162,"{'type': 'Point', 'coordinates': [-118.29162, 34.10781]}",,,
1112867011,2023-03-17T00:00:00.000,921,0000,CA,202404,TOYO,PA,GR,2041 N VERMONT AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10781,-118.29162,"{'type': 'Point', 'coordinates': [-118.29162, 34.10781]}",,,
1112867022,2023-03-19T00:00:00.000,923,0000,CA,202311,DODG,TR,BK,315 S LA JOLLA AV,,54,8058L,68,54 - DOT - HOLLYWOOD,TRAILER,34.0719055,-118.3677174,"{'type': 'Point', 'coordinates': [-118.3677174, 34.0719055]}",BLACK,,34
1112867033,2023-03-19T00:00:00.000,926,0000,PA,0,TOYO,PA,GY,316 S LA JOLLA AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0719055,-118.3677174,"{'type': 'Point', 'coordinates': [-118.3677174, 34.0719055]}",GREY,,34
1112867044,2023-03-19T00:00:00.000,928,0000,CA,202210,JEEP,PA,GY,316 S LA JOLLA AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0719055,-118.3677174,"{'type': 'Point', 'coordinates': [-118.3677174, 34.0719055]}",GREY,,34
1112867055,2023-03-19T00:00:00.000,936,0000,CA,202306,TESL,PA,BL,202 S CITRUS AVE,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0848865,-117.8899305,"{'type': 'Point', 'coordinates': [-117.8899305, 34.0848865]}",BLUE,,
1112867066,2023-03-19T00:00:00.000,938,0000,CA,202302,TELS,PA,WH,203 S CITRUS AVE,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0848865,-117.8899305,"{'type': 'Point', 'coordinates': [-117.8899305, 34.0848865]}",,,
1112867070,2023-03-19T00:00:00.000,1122,0000,CA,202402,SUBA,PA,GY,110 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",GREY,,41
1112867081,2023-03-19T00:00:00.000,1123,0000,CA,202306,VOLK,PA,RE,116 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",,,
1112867092,2023-03-19T00:00:00.000,1125,0000,CA,0,BMW,PA,WH,120 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",,,41
1112867103,2023-03-19T00:00:00.000,1127,0000,CA,202402,VOLK,PA,BK,141 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",BLACK,,
1112867114,2023-03-19T00:00:00.000,1129,0000,CA,202301,BMW,PA,BK,147 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",BLACK,,41
1112867125,2023-03-19T00:00:00.000,1134,0000,CA,202401,TOYO,PA,GR,161 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",,,41
1112867136,2023-03-19T00:00:00.000,1139,0000,CA,0,SUBA,PA,OR,167 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",ORANGE,,
1112867140,2023-03-19T00:00:00.000,1141,0000,CA,202309,,PA,WH,177 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",,,41
1113343932,2022-12-10T00:00:00.000,1317,0000,TN,202110,FORD,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1112867151,2023-03-19T00:00:00.000,1143,0000,CA,202207,MAZD,PA,GY,180 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",GREY,,41
1112867162,2023-03-19T00:00:00.000,1145,0000,CA,202311,MINI,PA,BK,176 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",BLACK,,41
1112867173,2023-03-19T00:00:00.000,1146,0000,CA,202206,JEEP,PA,BK,166 S FULLER AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07344,-118.349699,"{'type': 'Point', 'coordinates': [-118.349699, 34.07344]}",BLACK,,41
1112867184,2023-03-19T00:00:00.000,1147,0000,CA,0,MAJE,PA,WH,166 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",,,41
1112867195,2023-03-19T00:00:00.000,1152,0000,CA,202104,LEXU,PA,BK,160 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",BLACK,,41
1112867206,2023-03-19T00:00:00.000,1155,0000,CA,202308,AUDI,PA,BK,140 S FULLER AVE,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0734064,-118.3494597,"{'type': 'Point', 'coordinates': [-118.3494597, 34.0734064]}",BLACK,,41
1112867210,2023-03-19T00:00:00.000,1204,0000,CA,202308,TOYO,PA,MA,119 S KINGS RD,,54,22500E,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07311,-118.372194,"{'type': 'Point', 'coordinates': [-118.372194, 34.07311]}",,,
1112867232,2023-03-20T00:00:00.000,825,0000,CA,202307,YAMA,MC,BK,7917 SELMA AVE,,54,8069BS,73,54 - DOT - HOLLYWOOD,COMMERCIAL,34.09981,-118.361709,"{'type': 'Point', 'coordinates': [-118.361709, 34.09981]}",BLACK,,
1112867243,2023-03-20T00:00:00.000,831,0000,UT,202306,CADI,PA,RE,1606 N LAUREL AVE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1000902,-118.3641122,"{'type': 'Point', 'coordinates': [-118.3641122, 34.1000902]}",,,
1112867254,2023-03-27T00:00:00.000,924,0000,CA,202104,FORD,PA,SI,1510 N MARTEL AVE,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.098013,-118.3500545,"{'type': 'Point', 'coordinates': [-118.3500545, 34.098013]}",,,
1112867265,2023-03-27T00:00:00.000,1059,0000,CA,202312,MERZ,PA,BK,710 N ALEXANDRIA,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.08373,-118.29785,"{'type': 'Point', 'coordinates': [-118.29785, 34.08373]}",BLACK,,
1112867276,2023-03-27T00:00:00.000,1123,0000,CA,202301,FORD,PA,BK,1519 N MARTEL AV,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.098013,-118.3500545,"{'type': 'Point', 'coordinates': [-118.3500545, 34.098013]}",BLACK,,
1112867280,2023-03-27T00:00:00.000,1143,0000,MN,202309,TOYO,TR,GY,1253 N VINE ST,,54,8813B,63,54 - DOT - HOLLYWOOD,TRAILER,34.09389,-118.326519,"{'type': 'Point', 'coordinates': [-118.326519, 34.09389]}",GREY,,SV404
1112867291,2023-03-27T00:00:00.000,1144,0000,CA,202304,SUBA,PA,BL,1253 N VINE ST,,54,8813B,63,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.09389,-118.326519,"{'type': 'Point', 'coordinates': [-118.326519, 34.09389]}",BLUE,,SV404A
1112867302,2023-03-27T00:00:00.000,1148,0000,AZ,0,GMC,TR,WH,1245 N VINE ST,,54,8056E1,58,54 - DOT - HOLLYWOOD,TRAILER,34.09389,-118.326519,"{'type': 'Point', 'coordinates': [-118.326519, 34.09389]}",,,
1112867313,2023-03-28T00:00:00.000,826,0000,CA,202402,KIA,PA,SI,130 S CROFT AVE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0743974,-118.3740136,"{'type': 'Point', 'coordinates': [-118.3740136, 34.0743974]}",,,WF111
1112867324,2023-03-28T00:00:00.000,828,0000,CA,202307,LEXU,PA,WH,130 N CROFT AVE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07453,-118.3742332,"{'type': 'Point', 'coordinates': [-118.3742332, 34.07453]}",,,
1112867335,2023-03-28T00:00:00.000,836,0000,CA,202306,NISS,PA,BK,105 S ORLANDO AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07436330000001,-118.372837,"{'type': 'Point', 'coordinates': [-118.372837, 34.07436330000001]}",BLACK,,
1112867346,2023-03-28T00:00:00.000,838,0000,CA,202303,MAZD,PA,WH,131 S ORLANDO AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07436330000001,-118.372837,"{'type': 'Point', 'coordinates': [-118.372837, 34.07436330000001]}",,,
1112867350,2023-03-28T00:00:00.000,849,0000,CA,202308,TOYO,PA,GY,126 S KINGS RD,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07311,-118.372194,"{'type': 'Point', 'coordinates': [-118.372194, 34.07311]}",GREY,,
1112867361,2023-03-28T00:00:00.000,852,0000,CA,202305,BMW,PA,WH,100 S KINGS RD,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.07311,-118.372194,"{'type': 'Point', 'coordinates': [-118.372194, 34.07311]}",,,
1112867372,2023-03-28T00:00:00.000,900,0000,CA,202304,,PA,WH,8311 W 1ST ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.074262,-118.370162,"{'type': 'Point', 'coordinates': [-118.370162, 34.074262]}",,,
1112867383,2023-03-28T00:00:00.000,903,0000,CA,202306,CHEV,PA,SI,8335 W 1ST ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.074262,-118.370162,"{'type': 'Point', 'coordinates': [-118.370162, 34.074262]}",,,
1112867394,2023-03-28T00:00:00.000,908,0000,CA,202307,BMW,PA,WH,115 N FLORES ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.075692,-118.370996,"{'type': 'Point', 'coordinates': [-118.370996, 34.075692]}",,,
1112867405,2023-03-28T00:00:00.000,912,0000,CA,202310,FORD,TR,WH,144 S FLORES ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,TRAILER,34.073088,-118.37114,"{'type': 'Point', 'coordinates': [-118.37114, 34.073088]}",,,WF80
1112867416,2023-03-28T00:00:00.000,914,0000,CA,0,VOLK,PA,WH,136 S SWEETZER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0743295,-118.3700267,"{'type': 'Point', 'coordinates': [-118.3700267, 34.0743295]}",,,
1112867420,2023-03-28T00:00:00.000,915,0000,CA,202306,FORD,PA,YE,132 S SWEETZER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0743295,-118.3700267,"{'type': 'Point', 'coordinates': [-118.3700267, 34.0743295]}",YELLOW,,
1112867431,2023-03-28T00:00:00.000,922,0000,CA,202402,HOND,PA,SI,139 N HARPER AVE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0744162,-118.368655,"{'type': 'Point', 'coordinates': [-118.368655, 34.0744162]}",,,
1112867442,2023-03-28T00:00:00.000,923,0000,CA,202306,JEEP,PA,WH,139 N HARPER AVE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0744162,-118.368655,"{'type': 'Point', 'coordinates': [-118.368655, 34.0744162]}",,,
1112867453,2023-03-28T00:00:00.000,926,0000,MI,0,BUIC,PA,BK,115 S HARPER AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0741407,-118.3686661,"{'type': 'Point', 'coordinates': [-118.3686661, 34.0741407]}",BLACK,,WF57
1112867464,2023-03-28T00:00:00.000,934,0000,CA,202301,VOLV,PA,BL,115 S KILKEA,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0741496,-118.3666203,"{'type': 'Point', 'coordinates': [-118.3666203, 34.0741496]}",BLUE,,WF31B
1112867475,2023-03-28T00:00:00.000,936,0000,CA,202307,HOND,PA,SI,115 S KILKEA,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0741496,-118.3666203,"{'type': 'Point', 'coordinates': [-118.3666203, 34.0741496]}",,,WF31A
1112901042,2023-02-13T00:00:00.000,1600,0000,CA,202304,NISS,PA,BK,600 AGATHA ST,,58,22500H,68,58 - SPECIAL EVENTS,PASSENGER CAR,34.039381,-118.247953,"{'type': 'Point', 'coordinates': [-118.247953, 34.039381]}",BLACK,,
1112901053,2023-02-25T00:00:00.000,202,0000,CA,202304,TOYO,PA,GY,5930 YUCCA ST,,54,22500E,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1040132,-118.3180083,"{'type': 'Point', 'coordinates': [-118.3180083, 34.1040132]}",GREY,,
1113062300,2022-12-28T00:00:00.000,1135,0000,CA,202208,MAZD,VN,GY,957 N GAFFEY STREET,,1,225078A,363,WESTERN,VAN,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",GREY,,
1113062311,2023-01-07T00:00:00.000,1145,0000,CA,202211,TOYO,PA,GY,959 N GAFFEY STREET,,90,8069B,73,AIRPORT CURRENT,PASSENGER CAR,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",GREY,,
1113062322,2023-01-12T00:00:00.000,1515,0000,CA,202206,HOND,PA,TA,957 N GAFFEY STREET,,55,225078A,363,55 - DOT - SOUTHERN,PASSENGER CAR,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113062333,2023-01-18T00:00:00.000,1335,0000,CA,202310,TOYO,TR,GY,957 N GAFFEY STREET,,55,8069B,73,55 - DOT - SOUTHERN,TRAILER,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",GREY,,
1113062344,2023-01-18T00:00:00.000,1410,0000,CA,202212,FORD,SU,WH,957 N GAFFEY STREET,,55,225078A,363,55 - DOT - SOUTHERN,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113062355,2023-01-28T00:00:00.000,1140,0000,CA,202305,PORS,SU,BK,957 N GAFFEY STREET,,90,22500L,363,AIRPORT CURRENT,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",BLACK,,
1113062366,2023-02-02T00:00:00.000,1445,0000,CA,202310,CHEV,SU,BK,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",BLACK,,
1113062370,2023-02-02T00:00:00.000,1530,0000,CA,202302,KIA,PA,BK,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,PASSENGER CAR,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",BLACK,,
1113062381,2023-02-04T00:00:00.000,1105,0000,CA,202311,VOLK,SU,GY,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",GREY,,
1113062392,2023-02-04T00:00:00.000,1115,0000,CA,202306,HOND,SU,WH,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113062414,2023-02-14T00:00:00.000,1420,0000,CA,202102,NISS,PA,WH,957 N GAFFEY STREET,,55,225078A,363,55 - DOT - SOUTHERN,PASSENGER CAR,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113062425,2023-02-28T00:00:00.000,1010,0000,CA,0,FORD,VN,WH,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,VAN,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113062436,2023-03-08T00:00:00.000,1305,0000,CA,202307,MAZD,PA,GY,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,PASSENGER CAR,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",GREY,,
1113062440,2023-03-09T00:00:00.000,1410,0000,CA,202304,LEXS,SU,SI,957 N GAFFEY STREET,,90,225078A,363,AIRPORT CURRENT,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113062451,2023-03-09T00:00:00.000,1420,0000,CA,202309,FORD,SU,SI,957 N GAFFEY STREET,,90,8069B,73,AIRPORT CURRENT,,33.75313,-118.292684,"{'type': 'Point', 'coordinates': [-118.292684, 33.75313]}",,,
1113070092,2022-01-09T00:00:00.000,855,0000,PA,0,HYUN,PA,RE,508 S NEW HAMPSHIRE,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0652387,-118.292783,"{'type': 'Point', 'coordinates': [-118.292783, 34.0652387]}",,,
1113070103,2023-01-10T00:00:00.000,819,0000,IL,0,KIA,PA,BK,869 S ST ANDREWS PL,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.058029,-118.3111907,"{'type': 'Point', 'coordinates': [-118.3111907, 34.058029]}",BLACK,,
1113070125,2023-01-11T00:00:00.000,822,0000,CA,0,JEEP,PA,BK,501 N VAN NESS AV,,54,8069A,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0803257,-118.3157379,"{'type': 'Point', 'coordinates': [-118.3157379, 34.0803257]}",BLACK,,
1113070136,2023-01-11T00:00:00.000,844,0000,CA,202206,BMW,PA,BK,502 S NEW HAMPSHIRE,,54,8069B,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0652387,-118.292783,"{'type': 'Point', 'coordinates': [-118.292783, 34.0652387]}",BLACK,,
1113070140,2023-01-12T00:00:00.000,837,0000,CA,0,MAZD,PA,BK,743 N RIDGEWOOD PL,,54,22502A,63,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.083628,-118.314526,"{'type': 'Point', 'coordinates': [-118.314526, 34.083628]}",BLACK,,
1113070151,2023-01-12T00:00:00.000,839,0000,CA,202308,TOYO,PA,GY,772 N RIDGEWOOD PL,,54,22500E,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.083628,-118.314526,"{'type': 'Point', 'coordinates': [-118.314526, 34.083628]}",GREY,,
1113070162,2023-01-12T00:00:00.000,917,0000,CA,202303,TOYO,PA,WH,8213 MONTEEL RD,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0988509,-118.3668697,"{'type': 'Point', 'coordinates': [-118.3668697, 34.0988509]}",,,
1113070173,2023-01-17T00:00:00.000,1036,0000,CA,202309,NISS,PA,SI,2035 N ARGYLE AV,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1071391,-118.3248453,"{'type': 'Point', 'coordinates': [-118.3248453, 34.1071391]}",,,
1113070184,2023-01-17T00:00:00.000,1038,0000,CA,202303,,PA,WH,2006 N ARGYLE,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1071391,-118.3248453,"{'type': 'Point', 'coordinates': [-118.3248453, 34.1071391]}",,,
1113070195,2023-01-18T00:00:00.000,852,0000,CA,202303,FIAT,PA,GY,936 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0586259,-118.341567,"{'type': 'Point', 'coordinates': [-118.341567, 34.0586259]}",GREY,,
1113070206,2023-01-18T00:00:00.000,857,0000,CA,202203,CHEV,PA,GY,838 S MANSFIELD,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0604425,-118.3412988,"{'type': 'Point', 'coordinates': [-118.3412988, 34.0604425]}",GREY,,
1113070210,2023-01-18T00:00:00.000,901,0000,MI,0,FORD,PA,SI,723 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0621124,-118.3406786,"{'type': 'Point', 'coordinates': [-118.3406786, 34.0621124]}",,,
1113070221,2023-01-18T00:00:00.000,910,0000,CA,202111,VOLV,PA,BK,723 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0621124,-118.3406786,"{'type': 'Point', 'coordinates': [-118.3406786, 34.0621124]}",BLACK,,
1113070232,2023-01-19T00:00:00.000,817,0000,WA,202209,CHEV,VN,WH,809 S CITRUS AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,VAN,34.060287,-118.33996,"{'type': 'Point', 'coordinates': [-118.33996, 34.060287]}",,,
1113070243,2023-01-19T00:00:00.000,819,0000,CA,202312,TOYO,PA,GY,912 S CITRUS AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.058638,-118.340589,"{'type': 'Point', 'coordinates': [-118.340589, 34.058638]}",GREY,,
1113070501,2023-01-24T00:00:00.000,818,0000,CA,202311,HOND,PA,GY,654 S DETROIT ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0645792,-118.3448457,"{'type': 'Point', 'coordinates': [-118.3448457, 34.0645792]}",GREY,,
1113070512,2023-01-24T00:00:00.000,819,0000,NV,202311,HOND,PA,SI,650 S DETROIT ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0645792,-118.3448457,"{'type': 'Point', 'coordinates': [-118.3448457, 34.0645792]}",,,
